f([0.001, 0.2650000000000002]): 0.2629092679828579
f([0.001, 0.2660000000000002]): 0.2638742293682674
f([0.001, 0.2670000000000002]): 0.26483892787946917
f([0.001, 0.2680000000000002]): 0.2658033625517649
f([0.001, 0.2690000000000002]): 0.26676753242072
f([0.001, 0.2700000000000002]): 0.26773143652216463
f([0.001, 0.2710000000000002]): 0.2686950738921948
f([0.001, 0.2720000000000002]): 0.2696584435671732
f([0.001, 0.2730000000000002]): 0.27062154458373033
f([0.001, 0.2740000000000002]): 0.27158437597876517
f([0.001, 0.2750000000000002]): 0.27254693678944636
f([0.001, 0.2760000000000002]): 0.27350922605321326
f([0.001, 0.2770000000000002]): 0.2744712428077766
f([0.001, 0.2780000000000002]): 0.2754329860911198
f([0.001, 0.2790000000000002]): 0.2763944549414996
f([0.001, 0.2800000000000002]): 0.27735564839744725
f([0.001, 0.2810000000000002]): 0.27831656549776934
f([0.001, 0.2820000000000002]): 0.2792772052815489
f([0.001, 0.2830000000000002]): 0.2802375667881462
f([0.001, 0.2840000000000002]): 0.2811976490571998
f([0.001, 0.2850000000000002]): 0.28215745112862756
f([0.001, 0.2860000000000002]): 0.2831169720426274
f([0.001, 0.2870000000000002]): 0.28407621083967854
f([0.001, 0.2880000000000002]): 0.28503516656054234
f([0.001, 0.2890000000000002]): 0.285993838246263
f([0.001, 0.2900000000000002]): 0.286952224938169
f([0.001, 0.2910000000000002]): 0.2879103256778738
f([0.001, 0.2920000000000002]): 0.28886813950727663
f([0.001, 0.2930000000000002]): 0.28982566546856375
f([0.001, 0.2940000000000002]): 0.2907829026042093
f([0.001, 0.2950000000000002]): 0.29173984995697627
f([0.001, 0.2960000000000002]): 0.2926965065699173
f([0.001, 0.2970000000000002]): 0.2936528714863759
f([0.001, 0.2980000000000002]): 0.2946089437499873
f([0.001, 0.2990000000000002]): 0.29556472240467924
f([0.001, 0.3000000000000002]): 0.2965202064946731
f([0.001, 0.3010000000000002]): 0.29747539506448495
f([0.001, 0.3020000000000002]): 0.2984302871589263
f([0.001, 0.3030000000000002]): 0.2993848818231051
f([0.001, 0.3040000000000002]): 0.3003391781024267
f([0.001, 0.3050000000000002]): 0.30129317504259506
f([0.001, 0.3060000000000002]): 0.30224687168961323
f([0.001, 0.3070000000000002]): 0.3032002670897846
f([0.001, 0.3080000000000002]): 0.3041533602897139
f([0.001, 0.3090000000000002]): 0.30510615033630806
f([0.001, 0.3100000000000002]): 0.30605863627677704
f([0.001, 0.3110000000000002]): 0.307010817158635
f([0.001, 0.3120000000000002]): 0.3079626920297011
f([0.001, 0.3130000000000002]): 0.3089142599381006
f([0.001, 0.3140000000000002]): 0.3098655199322657
f([0.001, 0.3150000000000002]): 0.3108164710609364
f([0.001, 0.3160000000000002]): 0.3117671123731617
f([0.001, 0.3170000000000002]): 0.31271744291830034
f([0.001, 0.3180000000000002]): 0.3136674617460219
f([0.001, 0.31900000000000023]): 0.31461716790630756
f([0.001, 0.32000000000000023]): 0.3155665604494513
f([0.001, 0.32100000000000023]): 0.3165156384260607
f([0.001, 0.32200000000000023]): 0.3174644008870577
f([0.001, 0.32300000000000023]): 0.31841284688368005
f([0.001, 0.32400000000000023]): 0.3193609754674818
f([0.001, 0.32500000000000023]): 0.3203087856903345
f([0.001, 0.32600000000000023]): 0.3212562766044279
f([0.001, 0.32700000000000023]): 0.32220344726227124
f([0.001, 0.32800000000000024]): 0.3231502967166939
f([0.001, 0.32900000000000024]): 0.32409682402084655
f([0.001, 0.33000000000000024]): 0.3250430282282019
f([0.001, 0.33100000000000024]): 0.32598890839255584
f([0.001, 0.33200000000000024]): 0.32693446356802836
f([0.001, 0.33300000000000024]): 0.3278796928090643
f([0.001, 0.33400000000000024]): 0.3288245951704345
f([0.001, 0.33500000000000024]): 0.32976916970723663
f([0.001, 0.33600000000000024]): 0.33071341547489636
f([0.001, 0.33700000000000024]): 0.3316573315291679
f([0.001, 0.33800000000000024]): 0.33260091692613525
f([0.001, 0.33900000000000025]): 0.3335441707222132
f([0.001, 0.34000000000000025]): 0.33448709197414794
f([0.001, 0.34100000000000025]): 0.3354296797390183
f([0.001, 0.34200000000000025]): 0.33637193307423674
f([0.001, 0.34300000000000025]): 0.3373138510375498
f([0.001, 0.34400000000000025]): 0.33825543268703967
f([0.001, 0.34500000000000025]): 0.33919667708112483
f([0.001, 0.34600000000000025]): 0.3401375832785609
f([0.001, 0.34700000000000025]): 0.3410781503384418
f([0.001, 0.34800000000000025]): 0.3420183773202005
f([0.001, 0.34900000000000025]): 0.3429582632836102
f([0.001, 0.35000000000000026]): 0.3438978072887849
f([0.001, 0.35100000000000026]): 0.34483700839618076
f([0.001, 0.35200000000000026]): 0.3457758656665967
f([0.001, 0.35300000000000026]): 0.34671437816117545
f([0.001, 0.35400000000000026]): 0.3476525449414048
f([0.001, 0.35500000000000026]): 0.34859036506911784
f([0.001, 0.35600000000000026]): 0.34952783760649464
f([0.001, 0.35700000000000026]): 0.3504649616160627
f([0.001, 0.35800000000000026]): 0.35140173616069814
f([0.001, 0.35900000000000026]): 0.35233816030362647
f([0.001, 0.36000000000000026]): 0.35327423310842354
f([0.001, 0.36100000000000027]): 0.35420995363901675
f([0.001, 0.36200000000000027]): 0.35514532095968554
f([0.001, 0.36300000000000027]): 0.35608033413506274
f([0.001, 0.36400000000000027]): 0.3570149922301352
f([0.001, 0.36500000000000027]): 0.35794929431024497
f([0.001, 0.36600000000000027]): 0.35888323944108996
f([0.001, 0.36700000000000027]): 0.3598168266887252
f([0.001, 0.36800000000000027]): 0.3607500551195635
f([0.001, 0.36900000000000027]): 0.3616829238003765
f([0.001, 0.3700000000000003]): 0.36261543179829553
f([0.001, 0.3710000000000003]): 0.3635475781808128
f([0.001, 0.3720000000000003]): 0.3644793620157819
f([0.001, 0.3730000000000003]): 0.3654107823714191
f([0.001, 0.3740000000000003]): 0.3663418383163041
f([0.001, 0.3750000000000003]): 0.3672725289193811
f([0.001, 0.3760000000000003]): 0.3682028532499596
f([0.001, 0.3770000000000003]): 0.3691328103777152
f([0.001, 0.3780000000000003]): 0.370062399372691
f([0.001, 0.3790000000000003]): 0.37099161930529795
f([0.001, 0.3800000000000003]): 0.3719204692463163
f([0.001, 0.3810000000000003]): 0.3728489482668961
f([0.001, 0.3820000000000003]): 0.37377705543855844
f([0.001, 0.3830000000000003]): 0.37470478983319633
f([0.001, 0.3840000000000003]): 0.3756321505230753
f([0.001, 0.3850000000000003]): 0.3765591365808348
f([0.001, 0.3860000000000003]): 0.37748574707948884
f([0.001, 0.3870000000000003]): 0.3784119810924271
f([0.001, 0.3880000000000003]): 0.37933783769341545
f([0.001, 0.3890000000000003]): 0.38026331595659746
f([0.001, 0.3900000000000003]): 0.381188414956495
f([0.001, 0.3910000000000003]): 0.3821131337680091
f([0.001, 0.3920000000000003]): 0.38303747146642103
f([0.001, 0.3930000000000003]): 0.3839614271273931
f([0.001, 0.3940000000000003]): 0.3848849998269699
f([0.001, 0.3950000000000003]): 0.3858081886415786
f([0.001, 0.3960000000000003]): 0.3867309926480306
f([0.001, 0.3970000000000003]): 0.38765341092352196
f([0.001, 0.3980000000000003]): 0.38857544254563436
f([0.001, 0.3990000000000003]): 0.38949708659233645
f([0.001, 0.4000000000000003]): 0.39041834214198406
f([0.001, 0.4010000000000003]): 0.39133920827332186
f([0.001, 0.4020000000000003]): 0.3922596840654838
f([0.001, 0.4030000000000003]): 0.39317976859799403
f([0.001, 0.4040000000000003]): 0.3940994609507682
f([0.001, 0.4050000000000003]): 0.39501876020411403
f([0.001, 0.4060000000000003]): 0.3959376654387323
f([0.001, 0.4070000000000003]): 0.3968561757357179
f([0.001, 0.4080000000000003]): 0.3977742901765606
f([0.001, 0.4090000000000003]): 0.39869200784314596
f([0.001, 0.4100000000000003]): 0.3996093278177565
f([0.001, 0.4110000000000003]): 0.4005262491830723
f([0.001, 0.4120000000000003]): 0.40144277102217196
f([0.001, 0.4130000000000003]): 0.40235889241853384
f([0.001, 0.4140000000000003]): 0.4032746124560366
f([0.001, 0.4150000000000003]): 0.4041899302189602
f([0.001, 0.4160000000000003]): 0.4051048447919871
f([0.001, 0.4170000000000003]): 0.40601935526020266
f([0.001, 0.4180000000000003]): 0.4069334607090966
f([0.001, 0.4190000000000003]): 0.4078471602245634
f([0.001, 0.4200000000000003]): 0.4087604528929038
f([0.001, 0.4210000000000003]): 0.4096733378008251
f([0.001, 0.4220000000000003]): 0.4105858140354425
f([0.001, 0.4230000000000003]): 0.4114978806842798
f([0.001, 0.4240000000000003]): 0.41240953683527043
f([0.001, 0.4250000000000003]): 0.4133207815767584
f([0.001, 0.4260000000000003]): 0.4142316139974989
f([0.001, 0.4270000000000003]): 0.41514203318665976
f([0.001, 0.4280000000000003]): 0.41605203823382175
f([0.001, 0.4290000000000003]): 0.4169616282289799
f([0.001, 0.4300000000000003]): 0.41787080226254436
f([0.001, 0.4310000000000003]): 0.4187795594253411
f([0.001, 0.43200000000000033]): 0.4196878988086131
f([0.001, 0.43300000000000033]): 0.42059581950402103
f([0.001, 0.43400000000000033]): 0.4215033206036442
f([0.001, 0.43500000000000033]): 0.4224104011999817
f([0.001, 0.43600000000000033]): 0.4233170603859529
f([0.001, 0.43700000000000033]): 0.4242232972548987
f([0.001, 0.43800000000000033]): 0.4251291109005824
f([0.001, 0.43900000000000033]): 0.42603450041719043
f([0.001, 0.44000000000000034]): 0.4269394648993332
f([0.001, 0.44100000000000034]): 0.4278440034420465
f([0.001, 0.44200000000000034]): 0.4287481151407917
f([0.001, 0.44300000000000034]): 0.42965179909145723
f([0.001, 0.44400000000000034]): 0.43055505439035924
f([0.001, 0.44500000000000034]): 0.43145788013424247
f([0.001, 0.44600000000000034]): 0.43236027542028127
f([0.001, 0.44700000000000034]): 0.43326223934608044
f([0.001, 0.44800000000000034]): 0.4341637710096761
f([0.001, 0.44900000000000034]): 0.43506486950953677
f([0.001, 0.45000000000000034]): 0.43596553394456383
f([0.001, 0.45100000000000035]): 0.43686576341409306
f([0.001, 0.45200000000000035]): 0.43776555701789505
f([0.001, 0.45300000000000035]): 0.43866491385617623
f([0.001, 0.45400000000000035]): 0.43956383302957985
f([0.001, 0.45500000000000035]): 0.44046231363918686
f([0.001, 0.45600000000000035]): 0.4413603547865167
f([0.001, 0.45700000000000035]): 0.4422579555735282
f([0.001, 0.45800000000000035]): 0.4431551151026208
f([0.001, 0.45900000000000035]): 0.444051832476635
f([0.001, 0.46000000000000035]): 0.4449481067988534
f([0.001, 0.46100000000000035]): 0.44584393717300186
f([0.001, 0.46200000000000035]): 0.44673932270325006
f([0.001, 0.46300000000000036]): 0.4476342624942125
f([0.001, 0.46400000000000036]): 0.4485287556509496
f([0.001, 0.46500000000000036]): 0.44942280127896805
f([0.001, 0.46600000000000036]): 0.4503163984842225
f([0.001, 0.46700000000000036]): 0.4512095463731157
f([0.001, 0.46800000000000036]): 0.45210224405249994
f([0.001, 0.46900000000000036]): 0.4529944906296775
f([0.001, 0.47000000000000036]): 0.45388628521240193
f([0.001, 0.47100000000000036]): 0.45477762690887874
f([0.001, 0.47200000000000036]): 0.45566851482776627
f([0.001, 0.47300000000000036]): 0.4565589480781767
f([0.001, 0.47400000000000037]): 0.4574489257696769
f([0.001, 0.47500000000000037]): 0.45833844701228915
f([0.001, 0.47600000000000037]): 0.45922751091649233
f([0.001, 0.47700000000000037]): 0.4601161165932226
f([0.001, 0.47800000000000037]): 0.4610042631538744
f([0.001, 0.47900000000000037]): 0.4618919497103012
f([0.001, 0.48000000000000037]): 0.46277917537481655
f([0.001, 0.48100000000000037]): 0.46366593926019484
f([0.001, 0.4820000000000004]): 0.4645522404796722
f([0.001, 0.4830000000000004]): 0.4654380781469476
f([0.001, 0.4840000000000004]): 0.46632345137618336
f([0.001, 0.4850000000000004]): 0.4672083592820064
f([0.001, 0.4860000000000004]): 0.4680928009795088
f([0.001, 0.4870000000000004]): 0.468976775584249
f([0.001, 0.4880000000000004]): 0.46986028221225246
f([0.001, 0.4890000000000004]): 0.47074331998001256
f([0.001, 0.4900000000000004]): 0.4716258880044917
f([0.001, 0.4910000000000004]): 0.4725079854031219
f([0.001, 0.4920000000000004]): 0.47338961129380575
f([0.001, 0.4930000000000004]): 0.4742707647949176
f([0.001, 0.4940000000000004]): 0.4751514450253039
f([0.001, 0.4950000000000004]): 0.47603165110428447
f([0.001, 0.4960000000000004]): 0.47691138215165335
f([0.001, 0.4970000000000004]): 0.4777906372876796
f([0.001, 0.4980000000000004]): 0.47866941563310816
f([0.001, 0.4990000000000004]): 0.4795477163091607
f([0.001, 0.5000000000000003]): 0.4804255384375366
f([0.001, 0.5010000000000003]): 0.4813028811404139
f([0.001, 0.5020000000000003]): 0.4821797435404499
f([0.001, 0.5030000000000003]): 0.4830561247607823
f([0.001, 0.5040000000000003]): 0.48393202392503
f([0.001, 0.5050000000000003]): 0.48480744015729377
f([0.001, 0.5060000000000003]): 0.4856823725821576
f([0.001, 0.5070000000000003]): 0.486556820324689
f([0.001, 0.5080000000000003]): 0.4874307825104404
f([0.001, 0.5090000000000003]): 0.48830425826544965
f([0.001, 0.5100000000000003]): 0.48917724671624113
f([0.001, 0.5110000000000003]): 0.49004974698982634
f([0.001, 0.5120000000000003]): 0.4909217582137052
f([0.001, 0.5130000000000003]): 0.4917932795158665
f([0.001, 0.5140000000000003]): 0.492664310024789
f([0.001, 0.5150000000000003]): 0.49353484886944227
f([0.001, 0.5160000000000003]): 0.49440489517928754
f([0.001, 0.5170000000000003]): 0.4952744480842786
f([0.001, 0.5180000000000003]): 0.4961435067148626
f([0.001, 0.5190000000000003]): 0.49701207020198096
f([0.001, 0.5200000000000004]): 0.49788013767707034
